vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
3,15299,25.5,1498,98.6,5,800000.0,3824.75,0.06582109479305741,0.09699677991719786,0.006637313530919366,True,False,False,False,True,False,False,False,False,True
4,25428,18.7,1199,88.7,5,520000.0,5085.6,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
9,37000,18.9,998,67.1,5,250000.0,3700.0,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
2,15000,17.0,1197,110.0,5,1050000.0,5000.0,0.09189640768588136,0.06565025957810344,0.0009857396333048565,False,False,False,True,True,True,False,True,False,False
3,11000,17.14,1497,117.6,5,1100000.0,2750.0,0.0785571142284569,0.09699677991719786,0.04928698166524282,False,False,False,True,True,True,False,True,False,False
2,30000,19.59,1198,76.43,5,550000.0,10000.0,0.06379799666110184,0.011171715844121705,0.005585857922060853,False,False,False,True,False,True,False,True,False,False
3,16000,18.15,1198,82.0,6,480000.0,4000.0,0.06844741235392321,0.06565025957810344,0.0017743313399487416,False,False,False,True,True,True,False,True,False,False
2,45000,22.0,1582,126.2,5,1150000.0,15000.0,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,True,False,False,False,True,False
7,90000,20.45,1461,83.8,5,500000.0,11250.0,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,False,True,False
3,10000,17.0,1198,108.5,5,685000.0,2500.0,0.09056761268781302,0.027666425708089637,0.005520141946507196,False,False,False,True,True,True,False,True,False,False
10,46132,15.6,1196,70.0,5,139000.0,4193.818181818182,0.05852842809364549,0.05099559702963791,0.01767759742393376,False,False,False,True,True,False,False,True,False,False
6,40000,23.95,998,67.05,5,250000.0,5714.285714285715,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
8,60000,22.32,1582,126.32,5,450000.0,6666.666666666667,0.07984829329962073,0.1939278438588421,0.032069396070184664,True,False,False,False,True,True,False,False,True,False
5,56348,17.8,1198,86.7,5,400000.0,9391.333333333334,0.07237061769616027,0.09699677991719786,0.023657751199316554,False,False,False,True,True,False,False,True,False,False
5,15000,18.15,1198,82.0,5,420000.0,2500.0,0.06844741235392321,0.06565025957810344,0.004205822435434054,False,False,False,True,True,True,False,True,False,False
7,64000,28.4,1248,74.0,5,440000.0,8000.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
2,5000,19.0,1199,88.76,5,800000.0,1666.6666666666667,0.07402835696413679,0.09699677991719786,0.023657751199316554,False,False,False,True,False,True,False,True,False,False
3,12000,25.17,799,53.3,5,330000.0,3000.0,0.06670838548185232,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,False,True
4,9748,23.01,999,67.0,5,350000.0,1949.6,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
5,48731,18.7,1199,88.7,5,650000.0,8121.833333333333,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
7,100000,12.05,2179,120.0,8,590000.0,12500.0,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,False,False,False
5,27000,17.0,1497,118.0,5,775000.0,4500.0,0.0788243152972612,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,25000,23.84,1199,84.0,5,450000.0,6250.0,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
6,30000,15.1,2179,140.0,7,820000.0,4285.714285714285,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,True,False,True,False,False
5,70000,19.08,1582,126.2,5,800000.0,11666.666666666666,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,False,False,False,True,False,False
6,40000,26.21,1248,88.5,5,549000.0,5714.285714285715,0.07091346153846154,0.32325688374843925,0.022540579614904382,True,False,False,False,True,True,False,False,False,True
1,2600,18.27,998,118.35,5,950000.0,1300.0,0.1185871743486974,0.1939278438588421,0.0037458106065584545,False,False,False,True,True,True,False,True,False,False
7,80000,22.7,1498,89.84,5,525000.0,10000.0,0.05997329773030708,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
10,85000,19.0,1197,85.8,5,225000.0,7727.272727272727,0.07167919799498747,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,False,True,False,False
6,79661,25.83,1498,99.0,5,570000.0,11380.142857142857,0.06608811748998665,0.05099559702963791,0.004140106459880397,True,False,False,False,True,False,False,False,False,True
9,70000,19.81,1086,68.05,5,290000.0,7000.0,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,True,False,True,False,False
8,34000,18.88,999,123.37,5,550000.0,3777.777777777778,0.12349349349349349,0.05099559702963791,0.024380626930406782,False,False,False,True,True,False,False,True,False,False
10,84470,16.8,1497,116.4,5,425000.0,7679.090909090909,0.07775551102204409,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,25656,17.19,1197,81.86,5,650000.0,6414.0,0.0683876357560568,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
4,73000,24.0,1186,73.97,5,375000.0,14600.0,0.062369308600337264,0.1939278438588421,0.03739239009003088,True,False,False,False,True,True,False,False,True,False
11,100000,19.3,1248,73.9,5,200000.0,8333.333333333334,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,True,False,False
1,1000,18.9,1197,81.86,5,636000.0,500.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
6,46046,17.4,1497,117.3,5,625000.0,6578.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
6,54111,19.81,1086,68.05,5,299000.0,7730.142857142857,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,False,True,False,False
6,40000,18.7,1199,88.7,5,495000.0,5714.285714285715,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
4,80000,26.0,1498,98.6,5,700000.0,16000.0,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
4,10000,22.0,1197,81.8,5,630000.0,2000.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,False,True,False,False,True,False
3,58072,24.0,1186,73.97,5,490000.0,14518.0,0.062369308600337264,0.1939278438588421,0.03739239009003088,True,False,False,False,True,False,False,False,True,False
2,1677,12.55,2982,168.5,7,2950000.0,559.0,0.05650570087189805,0.05184990471183545,0.012288887428533877,True,False,False,False,True,False,False,False,False,False
2,40000,16.5,1493,70.0,7,700000.0,13333.333333333334,0.04688546550569324,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
3,73185,19.67,1582,126.2,5,1350000.0,18296.25,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,True,False,False,True,False,False
7,89000,25.2,1248,74.0,5,350000.0,11125.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
2,10000,21.21,1197,81.8,5,710000.0,3333.3333333333335,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,False,True,False,False,True,False
8,200000,15.96,2523,62.1,7,360000.0,22222.222222222223,0.02461355529131986,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
8,30000,18.5,1197,82.85,5,500000.0,3333.3333333333335,0.06921470342522974,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
5,16000,20.51,998,67.04,5,329000.0,2666.6666666666665,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
2,5000,23.84,1199,84.0,5,520000.0,1666.6666666666667,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
11,60000,19.7,796,46.3,5,200000.0,5000.0,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
10,102620,17.0,1497,118.0,5,430000.0,9329.09090909091,0.0788243152972612,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
7,110000,22.74,796,47.3,5,180000.0,13750.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
6,50000,30.46,796,47.3,5,240000.0,7142.857142857143,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,False,True,True,False,False,False,True
5,19000,18.6,1197,81.83,5,499000.0,3166.6666666666665,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
2,15000,17.6,1582,126.2,5,1300000.0,5000.0,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,False,True,False,True,False,False
6,70000,26.59,1248,74.0,5,580000.0,10000.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
7,43001,19.01,1461,108.45,5,449000.0,5375.125,0.0742299794661191,0.03463231911677729,0.014194650719589932,True,False,False,False,True,False,False,True,False,False
3,33000,17.8,1198,86.7,5,550000.0,8250.0,0.07237061769616027,0.09699677991719786,0.023657751199316554,False,False,False,True,True,True,False,True,False,False
2,12123,23.01,999,67.0,5,375000.0,4041.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
10,60682,19.3,1248,73.9,5,450000.0,5516.545454545455,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,True,False,False
10,65000,20.54,1598,103.6,5,265000.0,5909.090909090909,0.06483103879849812,0.040349608989945454,0.016100414010645988,True,False,False,False,True,False,False,False,True,False
5,40000,12.55,2982,168.5,7,2250000.0,6666.666666666667,0.05650570087189805,0.05184990471183545,0.012288887428533877,True,False,False,False,False,False,False,False,False,False
9,50500,18.6,1197,85.8,5,325000.0,5050.0,0.07167919799498747,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,True,False,False
5,35000,25.17,799,53.3,5,250000.0,5833.333333333333,0.06670838548185232,0.03463231911677729,0.01964907669054347,False,False,False,True,True,False,False,False,False,True
8,80000,20.0,1399,68.1,5,200000.0,8888.888888888889,0.04867762687634024,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
7,93000,12.0,2987,224.0,7,3450000.0,11625.0,0.07499163039839303,0.021357692054938555,0.0023657751199316554,True,False,False,False,False,False,False,False,False,False
1,1685,20.65,1462,103.25,5,810000.0,842.5,0.07062243502051983,0.32325688374843925,0.022540579614904382,False,False,False,True,True,True,False,False,True,False
4,35000,21.79,998,67.05,5,350000.0,7000.0,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
4,98521,27.39,1248,74.0,5,650000.0,19704.2,0.05929487179487179,0.32325688374843925,0.02378918315042387,True,False,False,False,True,False,False,False,False,True
4,69700,25.5,1498,98.6,5,775000.0,13940.0,0.06582109479305741,0.09699677991719786,0.006637313530919366,True,False,False,False,True,False,False,False,False,True
7,87232,20.5,1598,103.5,5,260000.0,10904.0,0.06476846057571965,0.02188341985936781,0.011960307550765591,True,False,False,False,True,False,False,False,True,False
10,31280,18.6,1197,81.83,5,150000.0,2843.6363636363635,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
5,50000,19.67,1582,126.2,5,960000.0,8333.333333333334,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,True,True,False,True,False,False
11,75000,16.1,1197,85.0,5,250000.0,6250.0,0.07101086048454469,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,True,False,False
3,15850,26.1,1498,99.23,5,690000.0,3962.5,0.06624165554072096,0.05099559702963791,0.004140106459880397,True,False,False,False,True,False,False,False,False,True
5,479000,27.39,1248,74.0,5,479000.0,79833.33333333333,0.05929487179487179,0.32325688374843925,0.02378918315042387,True,False,False,False,True,False,False,False,False,True
4,35000,16.0,2179,140.0,7,1100000.0,7000.0,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,True,False,True,False,False
6,20000,22.74,796,47.3,5,230000.0,2857.1428571428573,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
2,7000,19.34,1462,103.0,7,850000.0,2333.3333333333335,0.0704514363885089,0.32325688374843925,0.02240914766379707,False,False,False,True,True,True,False,True,False,False
6,169000,12.99,2494,100.6,7,1200000.0,24142.85714285714,0.04033680834001604,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
4,35000,21.76,1995,188.0,5,3100000.0,7000.0,0.09423558897243108,0.028652165341394493,0.009988828284155878,True,False,False,False,False,True,False,False,True,False
2,40000,24.3,1248,88.5,5,810000.0,13333.333333333334,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,True,False,False,True,False
8,47000,20.36,1197,78.9,5,250000.0,5222.222222222223,0.06591478696741855,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,False,False,True,False
4,13230,20.3,1199,84.0,5,520000.0,2646.0,0.07005838198498748,0.027666425708089637,0.0024314910954853124,False,False,False,True,True,True,False,False,True,False
14,60000,17.3,1061,64.0,5,120100.0,4000.0,0.060320452403393024,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
8,80000,22.9,1248,74.0,5,315000.0,8888.888888888889,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,True,False
4,70000,15.96,2523,62.1,7,589000.0,14000.0,0.02461355529131986,0.06565025957810344,0.013603206939607019,True,False,False,False,True,False,False,True,False,False
4,15000,16.55,2498,105.0,6,850000.0,3000.0,0.042033626901521216,0.06565025957810344,0.004008674508773083,True,False,False,False,True,True,False,True,False,False
5,19543,18.16,1196,86.8,5,475000.0,3257.1666666666665,0.0725752508361204,0.05099559702963791,0.004140106459880397,False,False,False,True,True,True,False,True,False,False
3,25000,18.6,1197,81.83,5,599000.0,6250.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
